Dates,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,DD,Delhi,DNH,DVC,Essar steel,Goa,Gujarat,Haryana,HP,J&K,Jharkhand,Karnataka,Kerala,Maharashtra,Manipur,Meghalaya,Mizoram,MP,Nagaland,Odisha,Pondy,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,UP,Uttarakhand,West Bengal,Total Consumption
2021-04-06,219.4,1.9,27.8,102.7,3.5,115.6,7.7,80.7,19.5,71.0,19.5,12.5,402.3,126.1,29.6,50.0,29.3,280.5,84.4,557.2,2.5,5.2,1.7,238.0,1.9,112.0,5.0,110.8,211.3,1.1,310.2,269.1,4.144444444444445,331.0,38.8,178.4,4060.2
2021-04-07,221.5,2.2,29.3,106.8,3.2,115.7,7.8,81.7,19.5,72.6,19.5,11.8,403.1,119.6,25.0,48.1,28.9,277.7,87.3,559.6,2.5,4.6,1.7,240.2,1.9,113.4,5.0,107.8,214.8,1.1,353.3,268.9,4.1454545454545455,336.1,36.4,182.5,4114.8
2021-04-08,217.5,2.0,26.4,111.2,3.4,114.1,7.7,79.9,19.7,72.5,17.9,12.4,407.9,129.5,29.2,50.5,28.8,275.1,86.5,566.4,2.5,5.7,1.7,241.4,2.0,105.4,5.0,120.7,214.9,1.0,364.0,263.4,4.146464646464646,339.8,38.5,187.5,4156.0
2021-04-09,217.8,2.1,27.6,109.3,3.4,108.5,7.7,79.5,19.4,71.6,18.2,12.5,409.5,130.0,29.1,51.9,28.1,271.9,87.9,556.0,2.5,5.4,1.6,238.1,2.0,93.8,5.0,122.4,214.5,0.9,372.7,258.4,4.147474747474748,331.8,38.7,183.2,4117.5
2021-04-10,213.1,1.9,26.6,111.0,3.3,106.2,7.6,76.9,18.6,70.6,18.2,12.3,405.2,129.4,29.1,51.3,29.9,273.0,87.7,538.3,2.5,5.0,1.5,233.1,2.0,96.0,5.0,129.0,214.2,0.8,372.8,252.3,4.148484848484848,332.7,39.1,180.4,4080.7
2021-04-11,213.9,1.8,24.6,109.1,3.2,106.6,6.8,75.5,18.7,71.3,18.9,10.3,391.8,117.6,24.5,49.4,29.8,259.9,79.5,516.6,2.4,4.7,1.5,225.5,1.9,96.2,5.0,121.1,208.6,0.8,351.5,245.0,4.149494949494949,327.5,35.7,179.0,3939.7
2021-04-12,216.3,2.2,29.1,110.5,3.8,109.1,7.2,83.6,19.0,69.9,18.4,11.9,407.7,131.4,29.1,51.1,30.4,261.2,79.2,532.9,2.5,4.8,1.7,221.5,1.9,98.2,5.0,126.4,212.6,1.0,355.0,236.3,4.150505050505051,341.6,37.5,186.5,4040.5
2021-04-13,210.9,2.0,29.5,111.7,3.8,111.2,7.5,85.8,19.1,69.9,15.9,11.3,402.9,137.6,29.9,52.7,30.9,242.6,78.4,519.4,2.3,4.7,1.7,238.7,1.9,99.2,5.0,125.6,222.8,0.9,355.9,219.9,4.151515151515151,354.5,36.1,195.4,4041.9
2021-04-14,205.1,2.2,25.7,114.4,3.9,111.1,6.8,85.9,19.2,70.3,17.7,10.7,399.5,137.5,29.7,52.7,30.6,230.7,73.2,511.4,2.6,5.6,1.6,227.8,2.2,99.2,5.0,132.7,223.0,0.8,330.7,190.6,4.152525252525253,358.6,38.7,191.9,3953.0
2021-04-15,177.5,2.2,26.6,118.7,4.2,108.4,7.2,88.7,19.1,69.7,17.4,10.9,400.4,141.4,27.3,51.6,30.0,219.0,77.8,510.4,2.5,5.6,1.6,230.5,2.3,98.0,5.0,126.8,223.4,0.8,308.9,196.5,4.153535353535354,372.3,39.4,189.9,3915.5
2021-04-16,196.2,2.1,27.5,117.2,4.1,109.7,7.6,86.0,18.8,70.8,17.3,12.0,401.3,122.8,29.1,52.5,30.5,234.9,78.9,527.5,2.4,5.2,1.3,236.7,2.1,97.9,5.0,123.2,209.2,0.6,326.0,209.8,4.154545454545454,340.5,39.0,188.1,3937.8
2021-04-17,201.0,2.4,22.6,105.6,3.3,109.2,7.3,66.4,18.5,68.1,17.0,12.5,397.7,122.6,26.5,48.6,29.3,241.3,80.0,535.2,2.4,4.6,1.4,236.6,2.1,99.1,5.0,123.1,209.2,0.6,334.6,214.5,4.155555555555556,325.1,39.1,160.0,3876.599999999999
2021-04-18,206.0,2.3,24.4,113.0,3.1,109.5,6.6,67.6,18.1,68.4,17.0,10.2,383.3,121.7,24.9,50.7,29.9,230.5,74.6,529.7,2.4,5.4,1.4,239.6,2.1,94.2,5.0,114.9,213.5,0.6,319.9,208.0,4.156565656565657,340.0,36.4,152.8,3831.4
2021-04-19,209.8,2.1,22.5,103.0,3.9,116.9,6.9,79.9,18.5,67.1,17.1,12.0,397.5,136.6,29.3,50.4,29.5,240.6,81.4,546.7,2.3,5.1,1.6,239.2,2.2,96.8,5.0,127.4,216.4,0.8,340.4,213.8,4.157575757575757,347.0,38.6,172.6,3984.999999999999
2021-04-20,207.8,2.2,26.6,114.5,3.6,99.1,7.2,69.5,18.4,69.8,17.1,12.2,396.0,128.5,30.2,52.3,29.9,237.5,78.7,546.5,2.5,5.5,1.6,239.3,2.3,101.1,5.0,125.0,208.8,0.8,348.5,210.5,4.158585858585859,352.7,39.1,192.0,3986.8
2021-04-21,208.3,2.1,29.5,115.8,2.8,99.2,7.2,64.2,18.2,68.4,16.5,12.2,390.6,124.3,27.2,51.3,28.7,238.8,79.1,542.6,2.6,5.8,1.6,229.5,2.2,106.1,5.0,117.1,205.6,0.8,353.2,202.7,4.15959595959596,328.3,34.6,178.4,3904.900000000001
2021-04-22,205.0,2.0,27.0,95.9,3.3,103.3,7.1,64.5,18.1,69.0,17.2,11.2,392.2,132.5,26.5,51.3,26.2,227.0,80.8,541.2,2.5,5.7,1.5,227.2,2.1,108.3,5.0,118.4,210.5,0.9,354.4,193.0,4.160606060606061,297.9,34.5,150.7,3818.4
2021-04-23,193.0,2.0,30.3,101.7,3.2,104.2,7.0,64.0,17.8,70.4,17.0,13.0,385.8,123.8,27.2,51.6,26.4,210.6,81.4,534.1,2.4,4.8,1.6,229.9,2.1,113.0,5.0,103.6,214.8,1.0,357.1,181.8,4.161616161616162,322.1,35.0,161.6,3804.8
2021-04-24,193.5,2.1,31.6,110.7,3.0,103.7,6.9,59.7,17.7,68.8,17.2,11.8,384.0,125.3,28.0,51.8,29.4,201.4,77.9,534.1,2.5,4.4,1.7,231.3,2.2,114.4,5.0,114.6,214.3,1.0,356.7,185.4,4.162626262626263,329.1,35.4,173.1,3833.9
2021-04-25,195.8,2.2,31.4,116.8,2.9,103.1,6.0,61.1,16.4,66.8,16.9,10.6,362.9,119.5,26.0,51.2,29.8,200.2,72.3,525.0,2.5,4.4,1.6,226.9,2.2,113.8,5.0,109.5,209.3,0.9,321.1,183.7,4.163636363636364,334.3,33.6,175.7,3744.9
2021-04-26,204.3,2.1,31.8,116.4,3.5,101.4,6.5,66.3,17.0,67.2,17.6,12.2,378.9,135.3,27.9,51.4,30.3,214.8,80.4,529.2,2.6,3.7,1.6,228.5,2.4,106.4,5.0,129.6,216.3,0.9,349.7,187.6,4.164646464646465,358.0,36.1,186.5,3913.3
2021-04-27,204.9,2.0,34.0,116.4,3.8,101.4,6.8,70.8,17.3,67.6,18.0,12.1,384.4,145.0,28.8,50.8,30.1,223.1,81.9,517.7,2.6,4.5,1.7,229.7,2.4,108.0,5.0,130.7,221.6,1.0,360.9,182.7,4.165656565656565,364.1,37.7,190.9,3964.599999999999
